CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
Cust_4042,59,Male,Month-to-month,40.95818826105921,1638.33,No,No,40,No,Mailed check,No,40.95818826105921,1638.33
Cust_4043,30,Male,Two year,39.057406216034444,390.57,No,No,10,Yes,Mailed check,Yes,39.057406216034444,390.57
Cust_4044,53,Male,Month-to-month,57.79506417263417,2427.39,No,Fiber optic,42,Yes,Credit card (automatic),No,57.79506417263417,2427.39
Cust_4045,61,Female,Month-to-month,77.9171250487145,623.34,Yes,Fiber optic,8,Yes,Electronic check,No,77.9171250487145,623.34
Cust_4046,45,Male,Month-to-month,75.28167846024806,752.82,Yes,No,10,Yes,Electronic check,No,75.28167846024806,752.82
Cust_4047,58,Male,Two year,69.72260730931654,69.72,No,DSL,1,No,Electronic check,No,69.72260730931654,69.72
Cust_4048,80,Male,Month-to-month,66.02406860253606,990.36,Yes,DSL,15,No,Electronic check,No,66.02406860253606,990.36
Cust_4049,48,Female,One year,65.9931790798564,1385.86,No,No,21,No,Credit card (automatic),Yes,65.9931790798564,1385.86
Cust_4050,54,Female,Two year,73.86785181635989,1698.96,No,No,23,No,Credit card (automatic),No,73.86785181635989,1698.96
Cust_4051,41,Male,One year,51.96273720668188,3429.54,No,DSL,66,Yes,Mailed check,No,51.96273720668188,3429.54
Cust_4052,52,Female,One year,39.83091312766918,517.8,No,Fiber optic,13,No,Electronic check,No,39.83091312766918,517.8
Cust_4053,55,Female,Two year,60.077303284988574,420.54,Yes,No,7,No,Mailed check,Yes,60.077303284988574,420.54
Cust_4054,52,Female,Month-to-month,61.89922154905927,1423.68,Yes,No,23,Yes,Bank transfer (automatic),No,61.89922154905927,1423.68
Cust_4055,37,Female,One year,99.35504114891842,993.55,Yes,DSL,10,No,Bank transfer (automatic),Yes,99.35504114891842,993.55
Cust_4056,52,Male,Two year,290.70824276327767,4942.04,Yes,No,17,No,Mailed check,No,290.70824276327767,2007.6
Cust_4057,67,Male,Month-to-month,109.95073011160756,3848.28,No,Fiber optic,35,Yes,Credit card (automatic),No,109.95073011160756,3848.28
Cust_4058,55,Female,Two year,48.31914148367231,1352.94,Yes,Fiber optic,28,Yes,Bank transfer (automatic),No,48.31914148367231,1352.94
Cust_4059,61,Female,Two year,83.41024291630339,500.46,Yes,No,6,Yes,Mailed check,No,83.41024291630339,500.46
Cust_4060,47,Female,Two year,78.31691825156346,1096.44,Yes,Fiber optic,14,Yes,Electronic check,No,78.31691825156346,1096.44
Cust_4061,58,Female,Month-to-month,71.85751813649608,1149.72,Yes,Fiber optic,16,Yes,Mailed check,Yes,71.85751813649608,1149.72
Cust_4062,53,Male,One year,47.903346828250605,239.52,No,Fiber optic,5,No,Electronic check,No,47.903346828250605,239.52
Cust_4063,38,Female,One year,31.379171616014386,1568.96,Yes,No,50,No,Bank transfer (automatic),No,31.379171616014386,1568.96
Cust_4064,53,Male,Two year,46.78328800277822,654.97,Yes,No,14,Yes,Mailed check,No,46.78328800277822,654.97
Cust_4065,38,Female,Two year,83.03760757904271,1743.79,No,No,21,Yes,Electronic check,No,83.03760757904271,1743.79
Cust_4066,42,Male,Month-to-month,50.727298812059566,963.82,No,Fiber optic,19,Yes,Credit card (automatic),No,50.727298812059566,963.82
Cust_4067,52,Female,Two year,79.67482338466678,4541.46,No,DSL,57,Yes,Mailed check,Yes,79.67482338466678,4541.46
Cust_4068,53,Male,Two year,78.55021885757024,1413.9,No,DSL,18,Yes,Credit card (automatic),No,78.55021885757024,1413.9
Cust_4069,35,Male,Two year,57.94557385147873,2433.71,Yes,DSL,42,Yes,Mailed check,No,57.94557385147873,2433.71
Cust_4070,62,Male,One year,56.20425760581823,786.86,No,Fiber optic,14,Yes,Credit card (automatic),No,56.20425760581823,786.86
Cust_4071,56,Female,Two year,46.946960578222104,2441.24,No,DSL,52,No,Mailed check,No,46.946960578222104,2441.24
Cust_4072,41,Male,One year,69.24165420761187,623.17,No,No,9,No,Credit card (automatic),No,69.24165420761187,623.17
Cust_4073,31,Female,Month-to-month,50.46736893148255,3532.72,Yes,Fiber optic,70,No,Bank transfer (automatic),Yes,50.46736893148255,3532.72
Cust_4074,48,Male,Month-to-month,30.161011739355224,90.48,Yes,DSL,3,No,Electronic check,No,30.161011739355224,90.48
Cust_4075,44,Male,One year,112.60998173678232,2590.03,Yes,Fiber optic,23,Yes,Bank transfer (automatic),No,112.60998173678232,2590.03
Cust_4076,51,Female,One year,54.73352434288502,821.0,Yes,Fiber optic,15,No,Credit card (automatic),No,54.73352434288502,821.0
Cust_4077,45,Male,One year,30.63966220442138,643.43,Yes,No,21,Yes,Electronic check,No,30.63966220442138,643.43
Cust_4078,25,Female,One year,220.64743302202166,2206.47,No,Fiber optic,10,No,Credit card (automatic),Yes,220.64743302202166,780.98
Cust_4079,45,Female,Two year,43.13905518446158,733.36,Yes,No,17,No,Mailed check,No,43.13905518446158,733.36
Cust_4080,46,Female,One year,34.46050244846343,1723.03,Yes,No,50,No,Credit card (automatic),No,34.46050244846343,1723.03
Cust_4081,57,Female,One year,31.498858940155195,1763.94,Yes,DSL,56,Yes,Bank transfer (automatic),No,31.498858940155195,1763.94
Cust_4082,41,Male,One year,52.67199311862916,421.38,No,DSL,8,Yes,Electronic check,No,52.67199311862916,421.38
Cust_4083,70,Male,Two year,64.75285105214664,2978.63,No,Fiber optic,46,No,Credit card (automatic),No,64.75285105214664,2978.63
Cust_4084,27,Female,Two year,46.35003741491252,46.35,No,DSL,1,Yes,Electronic check,No,46.35003741491252,46.35
Cust_4085,65,Male,Two year,76.41161513578405,840.53,No,Fiber optic,11,Yes,Bank transfer (automatic),No,76.41161513578405,840.53
Cust_4086,47,Male,Month-to-month,58.84522701436433,1353.44,Yes,No,23,No,Electronic check,Yes,58.84522701436433,1353.44
Cust_4087,60,Female,Two year,69.13624114033786,414.82,No,Fiber optic,6,Yes,Electronic check,No,69.13624114033786,414.82
Cust_4088,50,Male,One year,31.448430605661056,1729.66,No,No,55,Yes,Mailed check,No,31.448430605661056,1729.66
Cust_4089,63,Female,Two year,117.40365767486777,5048.36,No,No,43,Yes,Electronic check,No,117.40365767486777,5048.36
Cust_4090,45,Male,Two year,37.870240969112125,795.28,Yes,Fiber optic,21,Yes,Credit card (automatic),No,37.870240969112125,795.28
Cust_4091,36,Male,One year,31.51437039081405,126.06,Yes,No,4,No,Electronic check,Yes,31.51437039081405,126.06
Cust_4092,67,Female,Two year,62.10189917643701,1304.14,Yes,DSL,21,Yes,Bank transfer (automatic),Yes,62.10189917643701,1304.14
Cust_4093,48,Male,Month-to-month,65.80263011843056,921.24,No,Fiber optic,14,No,Electronic check,No,65.80263011843056,921.24
Cust_4094,52,Male,Two year,38.92237910028922,661.68,Yes,DSL,17,Yes,Mailed check,No,38.92237910028922,661.68
Cust_4095,64,Female,Month-to-month,69.37903328395427,1248.82,Yes,No,18,No,Bank transfer (automatic),No,69.37903328395427,1248.82
Cust_4096,37,Male,Month-to-month,109.36464186236962,1859.2,No,No,17,No,Credit card (automatic),No,109.36464186236962,1859.2
Cust_4097,57,Female,Month-to-month,79.59323293425689,79.59,Yes,Fiber optic,1,Yes,Bank transfer (automatic),No,79.59323293425689,79.59
Cust_4098,42,Male,One year,41.28327387533008,2188.01,Yes,No,53,No,Electronic check,No,41.28327387533008,2188.01
Cust_4099,48,Female,Two year,50.712698808252505,202.85,No,DSL,4,No,Bank transfer (automatic),No,50.712698808252505,202.85
Cust_4100,50,Female,Month-to-month,49.472580600945506,346.31,Yes,Fiber optic,7,Yes,Credit card (automatic),No,49.472580600945506,346.31
Cust_4101,31,Female,Month-to-month,67.90253701425277,950.64,Yes,Fiber optic,14,Yes,Credit card (automatic),No,67.90253701425277,950.64
Cust_4102,40,Female,Two year,34.63975500556447,1974.47,Yes,DSL,57,No,Bank transfer (automatic),No,34.63975500556447,1974.47
Cust_4103,66,Female,One year,57.52286100868922,345.14,Yes,No,6,No,Bank transfer (automatic),Yes,57.52286100868922,345.14
Cust_4104,60,Male,One year,84.12815131824108,588.9,No,No,7,No,Mailed check,No,84.12815131824108,389.69
Cust_4105,49,Male,Month-to-month,72.80496152643114,2038.54,No,Fiber optic,28,No,Credit card (automatic),No,72.80496152643114,2038.54
Cust_4106,52,Female,One year,107.2662888053141,750.86,Yes,DSL,7,No,Mailed check,No,107.2662888053141,750.86
Cust_4107,46,Male,Two year,46.68221588616869,1540.51,Yes,Fiber optic,33,No,Electronic check,No,46.68221588616869,1540.51
Cust_4108,66,Female,One year,66.854001350531,401.12,No,Fiber optic,6,No,Credit card (automatic),No,66.854001350531,401.12
Cust_4109,47,Male,Two year,78.43940929276603,1725.67,Yes,No,22,No,Credit card (automatic),Yes,78.43940929276603,1725.67
Cust_4110,52,Male,Month-to-month,52.55350363313012,1471.5,Yes,Fiber optic,28,Yes,Mailed check,No,52.55350363313012,1471.5
Cust_4111,63,Female,Two year,52.164249035404346,365.15,No,DSL,7,Yes,Electronic check,No,52.164249035404346,365.15
Cust_4112,40,Female,Month-to-month,60.17935709528825,120.36,Yes,DSL,2,No,Bank transfer (automatic),No,60.17935709528825,120.36
Cust_4113,68,Male,Two year,60.0698198596787,3423.98,Yes,DSL,57,Yes,Credit card (automatic),No,60.0698198596787,3423.98
Cust_4114,31,Male,Two year,42.234999868300385,2787.51,Yes,DSL,66,No,Mailed check,No,42.234999868300385,2787.51
Cust_4115,69,Female,One year,48.83271631820574,1611.48,No,No,33,No,Credit card (automatic),No,48.83271631820574,1611.48
Cust_4116,45,Male,Two year,71.52645835196535,3218.69,Yes,No,45,No,Mailed check,Yes,71.52645835196535,3218.69
Cust_4117,47,Male,Month-to-month,73.36841054401711,1834.21,No,No,25,Yes,Mailed check,Yes,73.36841054401711,1834.21
Cust_4118,27,Female,Two year,62.969100813232245,2392.83,Yes,No,38,Yes,Mailed check,No,62.969100813232245,2392.83
Cust_4119,44,Male,Month-to-month,89.85120062720674,1257.92,Yes,DSL,14,Yes,Credit card (automatic),No,89.85120062720674,1257.92
Cust_4120,37,Female,Month-to-month,72.6201960806905,1525.02,No,DSL,21,No,Bank transfer (automatic),No,72.6201960806905,1525.02
Cust_4121,42,Female,Two year,49.96972720755874,3198.06,Yes,Fiber optic,64,Yes,Bank transfer (automatic),No,49.96972720755874,3198.06
Cust_4122,48,Female,One year,54.1884649818252,216.75,No,Fiber optic,4,No,Mailed check,No,54.1884649818252,216.75
Cust_4123,61,Male,Two year,42.181347974480644,843.63,No,No,20,Yes,Bank transfer (automatic),No,42.181347974480644,843.63
Cust_4124,52,Male,Two year,49.46946594713532,643.1,No,Fiber optic,13,Yes,Bank transfer (automatic),No,49.46946594713532,643.1
Cust_4125,53,Female,One year,69.30958673630097,693.1,Yes,No,10,No,Credit card (automatic),No,69.30958673630097,693.1
Cust_4126,36,Female,Month-to-month,67.20004201173667,1209.6,No,No,18,No,Bank transfer (automatic),No,67.20004201173667,1209.6
Cust_4127,39,Male,Two year,89.03168101743722,1602.57,Yes,No,18,No,Electronic check,No,89.03168101743722,1602.57
Cust_4128,71,Male,One year,207.5096045892861,7677.86,No,Fiber optic,37,Yes,Mailed check,No,207.5096045892861,2755.71
Cust_4129,41,Male,One year,46.871939926043936,843.69,No,Fiber optic,18,Yes,Electronic check,No,46.871939926043936,843.69
Cust_4130,69,Female,Month-to-month,118.30946548076436,2247.88,No,No,19,Yes,Credit card (automatic),No,118.30946548076436,2247.88
Cust_4131,47,Female,One year,53.72612322820337,805.89,Yes,DSL,15,No,Credit card (automatic),No,53.72612322820337,805.89
Cust_4132,50,Male,Month-to-month,60.076261968801695,4205.34,Yes,Fiber optic,70,No,Electronic check,No,60.076261968801695,4205.34
Cust_4133,62,Male,Two year,53.93396067790682,593.27,No,DSL,11,No,Credit card (automatic),No,53.93396067790682,593.27
Cust_4134,65,Male,One year,77.5004249766118,852.5,No,No,11,Yes,Bank transfer (automatic),No,77.5004249766118,852.5
Cust_4135,48,Female,Two year,44.76260696542908,358.1,No,No,8,Yes,Electronic check,No,44.76260696542908,358.1
Cust_4136,45,Female,One year,67.18446526992346,201.55,Yes,Fiber optic,3,Yes,Bank transfer (automatic),No,67.18446526992346,201.55
Cust_4137,49,Male,One year,84.65650999323884,1185.19,Yes,Fiber optic,14,No,Bank transfer (automatic),No,84.65650999323884,1185.19
Cust_4138,54,Male,Two year,75.98259252663307,2051.53,Yes,Fiber optic,27,No,Credit card (automatic),No,75.98259252663307,2051.53
Cust_4139,60,Female,One year,117.13043024737688,7379.22,Yes,No,63,No,Credit card (automatic),Yes,117.13043024737688,7379.22
Cust_4140,50,Female,Two year,59.09893612478071,1300.18,Yes,DSL,22,Yes,Electronic check,No,59.09893612478071,1300.18
Cust_4141,57,Male,Two year,79.43921520927512,635.51,Yes,DSL,8,Yes,Credit card (automatic),No,79.43921520927512,635.51
Cust_4142,69,Male,Month-to-month,113.71793026253683,6368.2,No,Fiber optic,56,Yes,Mailed check,No,113.71793026253683,6368.2
Cust_4143,54,Male,Two year,71.16309138616273,1067.45,No,Fiber optic,15,Yes,Credit card (automatic),Yes,71.16309138616273,1067.45
Cust_4144,53,Female,Month-to-month,109.76944038029454,1756.31,No,Fiber optic,16,No,Mailed check,Yes,109.76944038029454,1756.31
Cust_4145,31,Male,Two year,46.921700200313644,1079.2,No,DSL,23,No,Credit card (automatic),No,46.921700200313644,1079.2
Cust_4146,18,Female,One year,46.98560138438016,986.7,Yes,Fiber optic,21,Yes,Credit card (automatic),Yes,46.98560138438016,986.7
Cust_4147,54,Female,Two year,64.28407206521442,2121.37,No,Fiber optic,33,No,Bank transfer (automatic),No,64.28407206521442,2121.37
Cust_4148,48,Male,One year,59.15051251710602,887.26,Yes,No,15,Yes,Electronic check,No,59.15051251710602,887.26
Cust_4149,43,Male,Month-to-month,54.94100338709738,3516.22,No,Fiber optic,64,No,Mailed check,No,54.94100338709738,3516.22
Cust_4150,52,Female,One year,58.0070475362394,928.11,No,No,16,Yes,Electronic check,No,58.0070475362394,928.11
Cust_4151,49,Male,Two year,65.3621270922219,1111.16,No,DSL,17,No,Credit card (automatic),No,65.3621270922219,1111.16
Cust_4152,63,Female,One year,41.99501992927949,2687.68,No,Fiber optic,64,No,Credit card (automatic),No,41.99501992927949,2687.68
Cust_4153,51,Male,Month-to-month,33.28992664478395,432.77,No,DSL,13,No,Credit card (automatic),No,33.28992664478395,432.77
Cust_4154,41,Male,One year,69.80414510501087,139.61,No,DSL,2,Yes,Electronic check,No,69.80414510501087,139.61
Cust_4155,61,Male,One year,38.20001879208543,1795.4,No,DSL,47,No,Electronic check,No,38.20001879208543,1795.4
Cust_4156,47,Male,Two year,70.60068912480449,4024.24,Yes,DSL,57,Yes,Bank transfer (automatic),No,70.60068912480449,4024.24
Cust_4157,56,Female,Two year,71.58342175959504,1574.84,No,DSL,22,No,Bank transfer (automatic),No,71.58342175959504,1574.84
Cust_4158,44,Female,One year,34.47006914493279,1275.39,No,No,37,No,Bank transfer (automatic),Yes,34.47006914493279,1275.39
Cust_4159,42,Female,Month-to-month,49.68512091859282,2931.42,No,No,59,Yes,Mailed check,No,49.68512091859282,2931.42
Cust_4160,51,Male,One year,52.964671061195304,370.75,No,DSL,7,No,Electronic check,No,52.964671061195304,370.75
Cust_4161,50,Female,Month-to-month,110.91766792325869,3438.45,No,DSL,31,Yes,Bank transfer (automatic),Yes,110.91766792325869,3438.45
Cust_4162,55,Female,Month-to-month,57.70308436036795,57.7,Yes,Fiber optic,1,No,Electronic check,No,57.70308436036795,57.7
Cust_4163,46,Female,Month-to-month,41.237014126291214,1072.16,No,DSL,26,No,Credit card (automatic),Yes,41.237014126291214,1072.16
Cust_4164,27,Male,One year,76.73792623189806,613.9,Yes,No,8,No,Electronic check,Yes,76.73792623189806,613.9
Cust_4165,44,Female,Month-to-month,84.50464727089155,3549.2,Yes,No,42,Yes,Bank transfer (automatic),No,84.50464727089155,3549.2
Cust_4166,59,Male,One year,31.837263196544807,955.12,Yes,No,30,Yes,Mailed check,No,31.837263196544807,955.12
Cust_4167,46,Male,Month-to-month,49.41619041114563,345.91,Yes,No,7,Yes,Bank transfer (automatic),Yes,49.41619041114563,345.91
Cust_4168,47,Female,Month-to-month,56.59298428740877,339.56,No,DSL,6,No,Electronic check,No,56.59298428740877,339.56
Cust_4169,61,Male,One year,116.80795666774554,116.81,No,No,1,Yes,Credit card (automatic),No,116.80795666774554,116.81
Cust_4170,41,Female,Two year,46.670187268203584,1633.46,No,No,35,No,Credit card (automatic),No,46.670187268203584,1633.46
Cust_4171,31,Female,Two year,113.02559993006292,1469.33,Yes,No,13,Yes,Electronic check,No,113.02559993006292,1469.33
Cust_4172,48,Female,One year,81.88434176638732,1473.92,No,Fiber optic,18,Yes,Mailed check,No,81.88434176638732,1473.92
Cust_4173,44,Female,One year,52.633224494226305,3579.06,No,DSL,68,No,Bank transfer (automatic),No,52.633224494226305,3579.06
Cust_4174,38,Female,Two year,81.23464948098402,5199.02,No,No,64,Yes,Electronic check,No,81.23464948098402,5199.02
Cust_4175,47,Male,Two year,60.24109596762018,120.48,No,No,2,Yes,Electronic check,No,60.24109596762018,120.48
Cust_4176,55,Female,Two year,65.48095363023485,196.44,No,DSL,3,No,Electronic check,Yes,65.48095363023485,196.44
Cust_4177,49,Male,One year,96.09207735783757,768.74,Yes,No,8,No,Electronic check,No,96.09207735783757,768.74
Cust_4178,53,Female,Month-to-month,59.263424807751576,1066.74,Yes,No,18,No,Bank transfer (automatic),No,59.263424807751576,1066.74
Cust_4179,71,Female,One year,65.88718085758305,2701.37,Yes,No,41,No,Bank transfer (automatic),No,65.88718085758305,2701.37
Cust_4180,45,Female,Two year,64.34631416322941,1866.04,No,Fiber optic,29,Yes,Bank transfer (automatic),No,64.34631416322941,1866.04
Cust_4181,53,Male,Month-to-month,79.3350822485023,1190.03,No,No,15,Yes,Bank transfer (automatic),No,79.3350822485023,1190.03
Cust_4182,43,Male,One year,59.05281151660781,531.48,Yes,No,9,No,Bank transfer (automatic),Yes,59.05281151660781,531.48
Cust_4183,39,Male,Two year,61.576063052313955,246.3,No,DSL,4,No,Mailed check,Yes,61.576063052313955,246.3
Cust_4184,42,Male,One year,50.07721676324289,100.15,No,DSL,2,No,Credit card (automatic),No,50.07721676324289,100.15
Cust_4185,44,Female,Month-to-month,91.59148264626839,915.91,No,Fiber optic,10,Yes,Credit card (automatic),No,91.59148264626839,915.91
Cust_4186,54,Female,Two year,81.51873590409149,1467.34,No,DSL,18,No,Bank transfer (automatic),Yes,81.51873590409149,1467.34
Cust_4187,78,Male,One year,60.303002108140255,241.21,No,DSL,4,Yes,Credit card (automatic),No,60.303002108140255,241.21
Cust_4188,41,Male,Month-to-month,43.3023808859364,43.3,Yes,Fiber optic,1,No,Electronic check,No,43.3023808859364,43.3
Cust_4189,45,Male,Month-to-month,71.27275904759338,1282.91,Yes,No,18,Yes,Credit card (automatic),Yes,71.27275904759338,1282.91
Cust_4190,49,Female,One year,58.04384160181584,580.44,No,DSL,10,No,Bank transfer (automatic),No,58.04384160181584,580.44
Cust_4191,54,Male,Month-to-month,115.1960839068837,2649.51,No,DSL,23,Yes,Mailed check,No,115.1960839068837,2649.51
Cust_4192,53,Male,Two year,70.87269704227245,566.98,No,Fiber optic,8,No,Credit card (automatic),No,70.87269704227245,566.98
Cust_4193,65,Female,Month-to-month,37.28339346426239,1752.32,Yes,DSL,47,Yes,Electronic check,No,37.28339346426239,1752.32
Cust_4194,20,Male,One year,118.64845669803421,711.89,Yes,DSL,6,No,Mailed check,No,118.64845669803421,711.89
Cust_4195,21,Female,Two year,74.9253853151306,4795.22,Yes,No,64,No,Credit card (automatic),Yes,74.9253853151306,4795.22
Cust_4196,44,Female,Month-to-month,35.68216439421315,463.87,Yes,Fiber optic,13,Yes,Electronic check,No,35.68216439421315,463.87
Cust_4197,63,Female,Month-to-month,43.3788334792855,477.17,No,No,11,Yes,Electronic check,No,43.3788334792855,477.17
Cust_4198,31,Female,Two year,113.96143173896186,341.88,Yes,No,3,Yes,Bank transfer (automatic),No,113.96143173896186,341.88
Cust_4199,18,Female,Two year,35.24937266162219,105.75,Yes,No,3,Yes,Mailed check,No,35.24937266162219,105.75
Cust_4200,56,Male,Month-to-month,41.01877323201907,1394.64,No,Fiber optic,34,Yes,Credit card (automatic),No,41.01877323201907,1394.64
Cust_4201,52,Male,Two year,42.71315240338565,85.43,Yes,DSL,2,Yes,Mailed check,Yes,42.71315240338565,85.43
Cust_4202,36,Female,One year,60.29834911934095,904.48,No,No,15,No,Electronic check,No,60.29834911934095,904.48
Cust_4203,38,Female,Month-to-month,36.808316302899954,257.66,Yes,Fiber optic,7,No,Bank transfer (automatic),No,36.808316302899954,257.66
Cust_4204,38,Male,One year,33.69281110850098,707.55,No,DSL,21,Yes,Electronic check,No,33.69281110850098,707.55
Cust_4205,51,Male,Month-to-month,53.939398159394784,2912.73,Yes,Fiber optic,54,Yes,Credit card (automatic),No,53.939398159394784,2912.73
Cust_4206,42,Female,One year,52.703478568644286,737.85,No,No,14,No,Mailed check,No,52.703478568644286,737.85
Cust_4207,55,Male,One year,44.45599195581863,1378.14,No,Fiber optic,31,Yes,Credit card (automatic),No,44.45599195581863,1378.14
Cust_4208,18,Male,Two year,101.75181699592196,3764.82,No,No,37,No,Credit card (automatic),No,101.75181699592196,3764.82
Cust_4209,39,Female,Month-to-month,54.8597387772308,2578.41,Yes,Fiber optic,47,No,Electronic check,No,54.8597387772308,2578.41
Cust_4210,36,Male,Two year,110.54712456591938,2321.49,Yes,No,21,No,Credit card (automatic),No,110.54712456591938,2321.49
Cust_4211,46,Male,Two year,68.26195514707956,1501.76,No,DSL,22,Yes,Credit card (automatic),No,68.26195514707956,1501.76
Cust_4212,43,Male,Month-to-month,70.7691968722174,1273.85,Yes,Fiber optic,18,No,Credit card (automatic),No,70.7691968722174,1273.85
Cust_4213,59,Male,One year,49.40734222620624,49.41,Yes,Fiber optic,1,Yes,Bank transfer (automatic),No,49.40734222620624,49.41
Cust_4214,27,Female,Month-to-month,97.12124098271828,1553.94,No,DSL,16,Yes,Credit card (automatic),No,97.12124098271828,1553.94
Cust_4215,50,Male,Month-to-month,98.84652730897218,6425.02,Yes,No,65,Yes,Mailed check,Yes,98.84652730897218,6425.02
Cust_4216,56,Female,Month-to-month,104.15966204392218,1770.71,No,No,17,No,Electronic check,Yes,104.15966204392218,1770.71
Cust_4217,72,Male,Two year,34.39148715428194,859.79,No,No,25,No,Bank transfer (automatic),No,34.39148715428194,859.79
Cust_4218,44,Female,Month-to-month,112.15044852284058,1457.96,Yes,DSL,13,No,Mailed check,No,112.15044852284058,1457.96
Cust_4219,53,Female,Month-to-month,57.369509757509945,1319.5,No,Fiber optic,23,Yes,Bank transfer (automatic),No,57.369509757509945,1319.5
Cust_4220,28,Male,Month-to-month,92.99450322762969,6230.63,Yes,Fiber optic,67,No,Credit card (automatic),No,92.99450322762969,6230.63
Cust_4221,21,Female,One year,87.36419580624076,2009.38,No,Fiber optic,23,No,Electronic check,Yes,87.36419580624076,2009.38
Cust_4222,60,Female,One year,50.8930660964687,254.47,No,DSL,5,No,Mailed check,No,50.8930660964687,254.47
Cust_4223,49,Female,One year,40.681251321090734,447.49,No,No,11,No,Bank transfer (automatic),No,40.681251321090734,447.49
Cust_4224,64,Female,One year,56.48497903018108,3615.04,Yes,No,64,No,Mailed check,No,56.48497903018108,3615.04
Cust_4225,33,Female,Two year,43.75237569166375,1881.35,Yes,No,43,Yes,Electronic check,No,43.75237569166375,1881.35
Cust_4226,56,Male,Two year,57.559306793571096,2647.73,No,Fiber optic,46,Yes,Electronic check,No,57.559306793571096,2647.73
Cust_4227,72,Female,Month-to-month,81.2831883539281,406.42,No,DSL,5,Yes,Credit card (automatic),No,81.2831883539281,406.42
Cust_4228,55,Female,Two year,101.72718740330932,5595.0,Yes,No,55,Yes,Bank transfer (automatic),No,101.72718740330932,5595.0
Cust_4229,53,Male,One year,54.919247348976285,2910.72,No,No,53,Yes,Mailed check,No,54.919247348976285,2910.72
Cust_4230,50,Male,Month-to-month,39.39071408867482,118.17,No,Fiber optic,3,No,Electronic check,No,39.39071408867482,118.17
Cust_4231,31,Female,Month-to-month,109.22996268985432,4259.97,Yes,No,39,Yes,Credit card (automatic),Yes,109.22996268985432,4259.97
Cust_4232,66,Male,One year,36.70717810730583,807.56,No,Fiber optic,22,No,Bank transfer (automatic),No,36.70717810730583,807.56
Cust_4233,42,Male,One year,51.26075586089249,820.17,No,No,16,No,Credit card (automatic),Yes,51.26075586089249,820.17
Cust_4234,56,Male,One year,67.56315653714441,1283.7,Yes,Fiber optic,19,No,Credit card (automatic),No,67.56315653714441,1283.7
Cust_4235,31,Male,Two year,67.92977670374427,883.09,Yes,Fiber optic,13,No,Credit card (automatic),No,67.92977670374427,883.09
Cust_4236,35,Male,Month-to-month,98.88522672650737,889.97,No,No,9,Yes,Credit card (automatic),No,98.88522672650737,889.97
Cust_4237,67,Male,One year,72.84507927015964,1165.52,Yes,Fiber optic,16,No,Credit card (automatic),No,72.84507927015964,1165.52
Cust_4238,45,Female,Month-to-month,99.06199788019126,2179.36,No,No,22,No,Credit card (automatic),Yes,99.06199788019126,2179.36
Cust_4239,67,Female,Month-to-month,111.68669607394729,223.37,Yes,No,2,Yes,Credit card (automatic),No,111.68669607394729,223.37
Cust_4240,49,Male,Two year,88.82382529213922,88.82,No,DSL,1,No,Credit card (automatic),No,88.82382529213922,88.82
Cust_4241,27,Male,Month-to-month,103.46292309099803,413.85,No,No,4,No,Credit card (automatic),No,103.46292309099803,413.85
Cust_4242,60,Female,One year,228.34091901320747,3653.45,No,No,16,No,Bank transfer (automatic),No,228.34091901320747,1811.72
Cust_4243,42,Male,One year,47.74036147127206,1909.61,Yes,DSL,40,Yes,Bank transfer (automatic),No,47.74036147127206,1909.61
Cust_4244,58,Female,Month-to-month,56.68463413607464,1700.54,Yes,DSL,30,No,Credit card (automatic),No,56.68463413607464,1700.54
Cust_4245,50,Male,Month-to-month,35.289905764774694,494.06,Yes,Fiber optic,14,No,Mailed check,Yes,35.289905764774694,494.06
Cust_4246,31,Female,Two year,58.38602242090091,3911.86,No,DSL,67,Yes,Electronic check,No,58.38602242090091,3911.86
Cust_4247,51,Female,One year,100.62959747533924,7144.7,Yes,DSL,71,Yes,Electronic check,No,100.62959747533924,7144.7
Cust_4248,76,Male,One year,46.2823415837248,92.56,Yes,Fiber optic,2,Yes,Mailed check,No,46.2823415837248,92.56
Cust_4249,55,Male,Month-to-month,41.42815807517132,911.42,Yes,DSL,22,No,Electronic check,No,41.42815807517132,911.42
Cust_4250,49,Male,Month-to-month,45.73381802702944,594.54,Yes,No,13,No,Bank transfer (automatic),No,45.73381802702944,594.54
Cust_4251,62,Male,Month-to-month,81.33261037540473,5774.62,No,DSL,71,Yes,Credit card (automatic),No,81.33261037540473,5774.62
Cust_4252,52,Female,One year,91.6456686665318,1924.56,Yes,Fiber optic,21,No,Bank transfer (automatic),No,91.6456686665318,1924.56
Cust_4253,52,Male,Month-to-month,53.59194375015461,375.14,Yes,No,7,Yes,Mailed check,No,53.59194375015461,375.14
Cust_4254,36,Female,Two year,69.60322519125344,2644.92,No,Fiber optic,38,No,Bank transfer (automatic),No,69.60322519125344,2644.92
Cust_4255,52,Male,Two year,70.91284188909525,638.22,No,DSL,9,No,Electronic check,No,70.91284188909525,638.22
Cust_4256,62,Female,Month-to-month,78.820915037682,2364.63,Yes,No,30,No,Electronic check,No,78.820915037682,2364.63
Cust_4257,39,Male,Two year,41.79219595394434,585.09,Yes,DSL,14,Yes,Mailed check,No,41.79219595394434,585.09
